#,Name,Team,Position,Age,Market Value (€m),Contract Expiry,Tackles,Errors leading to goal,Clean sheets,Blocked shots,Interceptions,Clearances,Dribbled past,Errors leading to shot,Blocked shots.1,Aerial duels won %,Aerial duels won,Fouls,Minutes played,Appearances,Started,Dispossessed,Accurate passes,Accurate passes %,Long balls (accurate),Accurate long balls %,Key passes,Tackles_p90,Interceptions_p90,Clearances_p90,Blocked shots_p90,Errors leading to goal_p90,Errors leading to shot_p90,Dribbled past_p90,Aerial duels won_p90,Fouls_p90,Dispossessed_p90,Accurate passes_p90,Long balls (accurate)_p90,Key passes_p90,Clean sheets_p90,PC1,PC2,Cluster
85,Junior Tchamadeu,Coventry City,Right-Back,22,1.5,2027,2.04,0.0,0.19,0.19,0.96,1.69,11,0,5,43.75,14,23,2046,26,23,6,628,74.58,41,35.34,23,0.08973607038123167,0.04222873900293255,0.07434017595307918,0.008357771260997068,0.0,0.0,0.48387096774193544,0.6158357771260997,1.0117302052785924,0.26392961876832843,27.624633431085044,1.8035190615835777,1.0117302052785924,0.008357771260997068,-2.680605546008543,-0.190928226196422,1
86,Maksym Talovierov,Plymouth Argyle,Centre-Back,22,1.0,2027,2.44,0.13,0.25,0.75,1.13,5.0,10,2,12,66.67,34,16,1171,16,13,8,487,80.5,28,34.57,4,0.187532023911187,0.08684884713919726,0.3842869342442357,0.057643040136635355,0.009991460290350128,0.1537147736976943,0.7685738684884714,2.613151152860803,1.2297181895815543,0.6148590947907772,37.42954739538855,2.15200683176772,0.3074295473953886,0.019214346712211786,1.1264445756527603,5.545788214389446,0
87,Nathan Wood,Coventry City,Centre-Back,23,1.5,2027,0.76,0.03,0.11,0.84,0.73,4.05,3,1,31,51.2,64,19,2710,37,29,10,1703,93.37,59,50.86,2,0.025239852398523985,0.024243542435424353,0.13450184501845017,0.027896678966789667,0.000996309963099631,0.033210332103321034,0.0996309963099631,2.125461254612546,0.6309963099630996,0.33210332103321033,56.557195571955724,1.959409594095941,0.06642066420664207,0.0036531365313653137,2.0016653486256266,-2.5383672637886923,2
88,Darnell Furlong,West Bromwich Albion,Right-Back,29,1.0,2026,1.0,0.05,0.42,0.28,1.19,3.56,17,2,12,63.04,87,57,3795,43,43,11,1416,76.75,93,36.47,26,0.023715415019762848,0.028221343873517785,0.08442687747035574,0.006640316205533598,0.0011857707509881424,0.047430830039525695,0.4031620553359684,2.0632411067193677,1.3517786561264822,0.2608695652173913,33.581027667984195,2.205533596837945,0.616600790513834,0.009960474308300396,-0.6912571220617688,-0.9996715535483403,1
89,Andrew Hughes,Preston North End,Left-Back,33,0.5,2025,1.66,0.03,0.16,0.55,1.08,4.34,15,1,21,69.53,162,49,3297,38,37,8,1105,70.79,72,26.09,18,0.04531392174704277,0.02948134667879891,0.11847133757961784,0.015013648771610556,0.000818926296633303,0.0272975432211101,0.4094631483166515,4.422202001819836,1.3375796178343948,0.2183803457688808,30.163785259326662,1.9654231119199272,0.4913557779799818,0.004367606915377616,-0.7171227965634297,0.18896147372950545,1
90,Lewis Gibson,Sheffield United,Centre-Back,27,1.0,2026,1.0,0.04,0.15,0.93,0.89,5.89,12,1,25,61.29,57,16,2200,27,25,6,939,81.37,50,29.94,8,0.04090909090909091,0.03640909090909091,0.24095454545454545,0.03804545454545455,0.0016363636363636365,0.04090909090909091,0.49090909090909096,2.331818181818182,0.6545454545454545,0.24545454545454548,38.413636363636364,2.0454545454545454,0.32727272727272727,0.006136363636363637,0.5929439567550183,0.24400293179376983,2
91,Macauley Gillesphey,Plymouth Argyle,Centre-Back,29,0.5,2025,0.83,0.03,0.11,0.57,0.31,4.17,11,1,20,58.16,57,20,2101,35,22,2,676,71.99,92,35.94,11,0.035554497858162774,0.01327939076630176,0.1786292241789624,0.024416944312232267,0.001285102332222751,0.042836744407425034,0.4712041884816754,2.441694431223227,0.8567348881485007,0.08567348881485007,28.957639219419324,3.940980485483103,0.4712041884816754,0.004712041884816754,0.16225322908466241,-0.9024628813139455,2
92,Aaron Cresswell,Ipswich Town,Left-Back,35,0.3,2025,0.96,0.0,0.24,0.28,0.84,2.24,5,0,7,50.0,26,6,2001,25,22,1,965,84.95,59,41.26,19,0.0431784107946027,0.03778110944527736,0.10074962518740631,0.012593703148425789,0.0,0.0,0.22488755622188905,1.169415292353823,0.2698650674662669,0.04497751124437781,43.403298350824585,2.653673163418291,0.8545727136431783,0.010794602698650674,0.3985464735155022,-1.9003061322612453,2
93,Callum Styles,Sunderland,Left-Back,24,3.0,2027,2.02,0.02,0.27,0.13,1.18,2.44,35,1,6,59.13,68,42,3671,45,41,32,1504,82.28,68,36.17,38,0.04952329065649686,0.028929447017161533,0.05982021247616453,0.0031871424679923727,0.000490329610460365,0.02451648052301825,0.8580768183056388,1.667120675565241,1.0296921819667666,0.784527376736584,36.87278670661945,1.667120675565241,0.9316262598746935,0.0066194497412149274,-2.339188802837869,-1.135483613556107,1
101,Marc Bola,Stoke City,Left-Back,27,0.8,2026,0.86,0.05,0.16,0.22,1.22,4.16,10,2,8,69.23,54,15,2905,37,31,19,1018,78.55,45,28.48,29,0.026643717728055075,0.03779690189328743,0.12888123924268502,0.006815834767641997,0.001549053356282272,0.06196213425129088,0.3098106712564544,1.6729776247848536,0.46471600688468157,0.5886402753872634,31.538726333907057,1.3941480206540446,0.8984509466437177,0.00495697074010327,-0.9946150687166099,-0.7041259813974776,1
103,Harrison Burrows,Sheffield United,Left-Back,23,3.0,2028,1.23,0.05,0.07,0.14,0.64,2.55,24,2,6,44.59,33,17,2966,44,30,17,1185,76.95,80,32.0,50,0.037322993931220495,0.019420094403236682,0.07737693863789614,0.004248145650708025,0.001517194875252866,0.060687795010114634,0.7282535401213756,1.0013486176668915,0.5158462575859744,0.5158462575859744,35.95751854349292,2.4275118004045853,1.517194875252866,0.0021240728253540124,-2.586682923997251,-1.8202647072516835,1
104,Mark McGuinness,Cardiff City,Centre-Back,24,2.0,2027,0.52,0.0,0.12,0.4,0.8,6.92,3,0,10,67.32,103,14,1816,25,21,4,789,85.85,41,42.71,2,0.02577092511013216,0.039647577092511016,0.34295154185022025,0.019823788546255508,0.0,0.0,0.14867841409691632,5.104625550660793,0.6938325991189428,0.19823788546255508,39.102422907488986,2.0319383259911894,0.09911894273127754,0.0059471365638766515,2.438509680558125,-0.36030895360036774,2
105,Ben Mee,Brentford,Centre-Back,35,0.5,2025,0.53,0.13,0.27,0.4,0.93,7.27,2,2,6,68.48,63,5,1254,15,14,3,469,78.3,34,32.08,3,0.038038277511961725,0.0667464114832536,0.5217703349282297,0.028708133971291867,0.009330143540669857,0.14354066985645933,0.14354066985645933,4.521531100478469,0.3588516746411483,0.21531100478468898,33.66028708133971,2.4401913875598087,0.21531100478468898,0.01937799043062201,3.518741620518138,3.078952491919893,0
106,Dominic Hyam,Coventry City,Centre-Back,29,1.5,2026,0.93,0.05,0.27,0.64,1.11,7.8,20,2,28,61.03,130,39,3950,44,44,1,1623,81.6,151,41.71,3,0.021189873417721522,0.025291139240506334,0.1777215189873418,0.014582278481012659,0.001139240506329114,0.04556962025316456,0.4556962025316456,2.9620253164556964,0.8886075949367089,0.02278481012658228,36.97974683544304,3.440506329113924,0.06835443037974684,0.006151898734177216,1.3607393545683197,-1.4151619064169587,2
108,Dan Scarr,Birmingham City,Centre-Back,30,0.5,2025,0.1,0.05,0.35,0.85,0.7,6.0,9,1,17,66.34,67,8,1360,20,15,0,472,80.96,31,35.23,1,0.00661764705882353,0.0463235294117647,0.3970588235294118,0.05625,0.003308823529411765,0.0661764705882353,0.5955882352941176,4.4338235294117645,0.5294117647058824,0.0,31.235294117647058,2.0514705882352944,0.0661764705882353,0.02316176470588235,2.927271746748011,2.065994397647487,0
109,Ashley Phillips,Blackburn Rovers,Centre-Back,20,2.0,2027,0.48,0.05,0.28,0.83,0.8,6.3,2,2,33,67.01,130,26,3342,40,36,0,1502,85.54,70,39.55,6,0.012926391382405745,0.02154398563734291,0.1696588868940754,0.022351885098743265,0.0013464991023339318,0.05385996409335727,0.05385996409335727,3.5008976660682225,0.7001795332136446,0.0,40.44883303411131,1.8850987432675046,0.1615798922800718,0.007540394973070018,2.116045272843637,-1.4131898266923302,2
110,Ben Chrisene,Leeds United,Right-Back,20,1.5,2027,1.48,0.0,0.19,0.29,0.43,1.76,13,0,6,36.92,24,11,1295,21,15,14,448,74.42,20,25.97,7,0.10285714285714286,0.029884169884169882,0.12231660231660231,0.02015444015444015,0.0,0.0,0.9034749034749034,1.667953667953668,0.7644787644787645,0.9729729729729729,31.135135135135133,1.3899613899613898,0.48648648648648646,0.013204633204633205,-3.584455379758698,0.9361335412162308,3
111,Chris Mepham,Stoke City,Centre-Back,27,2.0,2026,1.04,0.08,0.12,0.44,1.0,6.52,7,2,11,66.98,71,18,1942,25,21,2,1121,87.65,71,49.65,6,0.04819773429454171,0.04634397528321318,0.3021627188465499,0.020391349124613798,0.0037075180226570545,0.09268795056642636,0.32440782698249226,3.2904222451081355,0.8341915550978373,0.09268795056642636,51.95159629248197,3.2904222451081355,0.27806385169927905,0.005561277033985582,3.1167128414926024,-0.6544351574796142,2
112,Zak Vyner,Bristol City,Right-Back,28,1.0,2026,1.2,0.09,0.31,0.49,0.69,3.09,20,3,17,56.18,50,25,2731,35,32,5,1077,76.44,77,36.49,12,0.039545953863053825,0.02273892347125595,0.1018308311973636,0.01614793116074698,0.0029659465397290368,0.09886488465763456,0.6590992310508971,1.6477480776272428,0.8238740388136214,0.16477480776272427,35.49249359209081,2.5375320395459537,0.39545953863053823,0.010216038081288905,-0.3029658984615936,-0.7190995911577791,2
113,Michał Helik,Huddersfield Town,Centre-Back,30,1.0,2025,1.09,0.02,0.14,1.12,1.7,7.4,14,1,48,55.37,170,41,3745,43,42,1,989,76.55,69,31.94,20,0.026194926568758343,0.04085447263017356,0.17783711615487316,0.02691588785046729,0.00048064085447263014,0.024032042723631505,0.3364485981308411,4.085447263017356,0.9853137516688918,0.024032042723631505,23.76769025367156,1.658210947930574,0.48064085447263016,0.0033644859813084112,-0.11473775666614863,0.12487486957789463,2
116,Alex Cochrane,Watford,Left-Back,25,1.0,2026,1.0,0.0,0.14,0.1,0.9,2.71,12,0,2,46.94,23,10,1543,21,18,3,662,79.0,32,29.63,19,0.05832793259883344,0.05249513933895009,0.1580686973428386,0.005832793259883344,0.0,0.0,0.6999351911860012,1.341542449773169,0.5832793259883343,0.1749837977965003,38.61309138042773,1.86649384316267,1.1082307193778353,0.008165910563836682,-1.7606296329850855,-0.33556428670353483,1
117,Josh Tymon,Stoke City,Left-Back,26,1.5,2026,1.16,0.0,0.27,0.11,1.13,2.4,22,0,5,44.12,30,20,3969,45,44,21,1528,82.77,60,34.88,84,0.026303854875283444,0.025623582766439907,0.05442176870748299,0.002494331065759637,0.0,0.0,0.4988662131519274,0.6802721088435374,0.4535147392290249,0.47619047619047616,34.64852607709751,1.3605442176870748,1.9047619047619047,0.006122448979591837,-2.759574140443815,-2.193900871425481,1
118,Caleb Okoli,Leicester City,Centre-Back,23,5.0,2027,1.38,0.07,0.14,1.1,1.38,7.1,7,2,32,59.21,90,26,2334,29,27,4,1228,84.05,45,26.95,7,0.05321336760925449,0.05321336760925449,0.2737789203084833,0.042416452442159386,0.002699228791773779,0.07712082262210797,0.2699228791773779,3.4704370179948585,1.0025706940874035,0.15424164524421594,47.35218508997429,1.7352185089974292,0.2699228791773779,0.005398457583547558,1.5083613352275833,0.9566372323617863,0
119,Ricardo Pereira,Leicester City,Right-Back,31,2.0,2026,2.87,0.05,0.03,0.34,1.39,3.66,25,2,13,37.5,30,37,2879,38,31,20,1360,79.72,55,32.93,30,0.08971865230982981,0.04345258770406391,0.11441472733588053,0.010628690517540814,0.0015630427231677667,0.06252170892671066,0.7815213615838833,0.93782563390066,1.1566516151441473,0.6252170892671066,42.51476207016325,1.7193469954845433,0.93782563390066,0.0009378256339006599,-2.796314339436057,-0.3134574588002257,1
120,Zak Sturge,Swansea City,Centre-Back,21,1.0,2027,1.25,0.05,0.18,0.43,0.55,2.33,18,2,17,53.61,52,35,2528,40,31,20,589,74.37,37,33.04,10,0.044501582278481014,0.019580696202531646,0.0829509493670886,0.015308544303797468,0.0017800632911392407,0.07120253164556962,0.6408227848101266,1.8512658227848102,1.2460443037974684,0.7120253164556962,20.969145569620252,1.317246835443038,0.3560126582278481,0.006408227848101265,-2.425595165683512,-0.0937296717412099,1
121,Craig Forsyth,Derby County,Left-Back,35,0.3,2025,0.84,0.05,0.11,0.11,1.16,3.32,6,1,2,56.52,26,5,1158,19,12,1,331,68.81,38,30.65,6,0.06528497409326424,0.09015544041450776,0.25803108808290154,0.00854922279792746,0.0038860103626943004,0.07772020725388601,0.46632124352331605,2.0207253886010363,0.38860103626943004,0.07772020725388601,25.72538860103627,2.9533678756476682,0.46632124352331605,0.00854922279792746,-0.022570978739289274,1.8401945862985343,3
122,Yuri Ribeiro,Bristol City,Left-Back,28,0.8,2025,1.14,0.0,0.05,0.36,0.59,2.09,6,0,8,57.78,26,13,1510,22,18,7,411,71.6,18,28.57,15,0.06794701986754965,0.03516556291390728,0.12456953642384104,0.021456953642384105,0.0,0.0,0.3576158940397351,1.5496688741721854,0.7748344370860927,0.4172185430463576,24.496688741721854,1.0728476821192052,0.8940397350993377,0.002980132450331126,-2.2637721779056563,0.23755808397320863,1
123,Brodie Spencer,Huddersfield Town,Right-Back,24,1.5,2027,2.79,0.0,0.1,0.38,1.1,2.79,18,0,11,56.12,55,35,2150,29,23,19,453,67.11,33,26.4,3,0.1167906976744186,0.04604651162790698,0.1167906976744186,0.015906976744186046,0.0,0.0,0.7534883720930232,2.302325581395349,1.4651162790697674,0.7953488372093023,18.962790697674418,1.3813953488372093,0.1255813953488372,0.004186046511627907,-3.5193482299785943,1.8879461332509297,3
124,Callum Doyle,Coventry City,Centre-Back,21,5.0,2028,1.56,0.03,0.18,0.59,1.21,5.29,25,1,20,53.0,106,31,2875,34,32,21,1391,75.43,122,38.01,20,0.04883478260869566,0.037878260869565215,0.1656,0.018469565217391303,0.0009391304347826087,0.03130434782608696,0.782608695652174,3.3182608695652176,0.9704347826086956,0.6573913043478261,43.544347826086955,3.819130434782609,0.6260869565217392,0.0056347826086956525,-0.5169485848261598,-0.5798123801699084,2
127,Ryan Giles,Luton Town,Left-Back,24,3.0,2027,0.91,0.0,0.17,0.29,0.57,2.69,14,0,10,54.55,12,16,2745,35,33,11,589,76.2,48,37.21,41,0.02983606557377049,0.018688524590163933,0.0881967213114754,0.009508196721311474,0.0,0.0,0.45901639344262296,0.39344262295081966,0.5245901639344263,0.36065573770491804,19.311475409836067,1.5737704918032787,1.3442622950819672,0.005573770491803279,-2.4485964621231098,-1.454711943699232,1
128,Lewie Coyle,Hull City,Right-Back,30,0.8,2026,1.31,0.02,0.26,0.48,0.62,3.19,15,1,20,42.0,42,38,3456,42,40,10,925,71.76,75,30.36,35,0.03411458333333334,0.016145833333333335,0.08307291666666666,0.0125,0.0005208333333333333,0.026041666666666668,0.390625,1.09375,0.9895833333333334,0.2604166666666667,24.088541666666668,1.953125,0.9114583333333334,0.0067708333333333336,-2.46525390911847,-0.9880128645416297,1
130,Luke Thomas,Coventry City,Left-Back,24,4.0,2027,1.72,0.05,0.14,0.3,1.23,4.28,24,2,13,49.65,71,51,3549,43,39,14,1236,79.33,51,29.65,53,0.04361792054099747,0.031191885038038887,0.10853761622992394,0.0076077768385460695,0.0012679628064243451,0.0507185122569738,0.6086221470836856,1.8005071851225698,1.2933220625528319,0.3550295857988166,31.344040574809807,1.2933220625528319,1.3440405748098057,0.0035502958579881664,-2.515805068828487,-0.6736574801486721,1
136,Sondre Langås,Oxford United,Centre-Back,23,1.5,2027,1.46,0.04,0.17,0.5,1.29,5.63,12,1,12,53.51,61,15,1968,24,21,3,557,78.9,26,24.3,7,0.06676829268292683,0.05899390243902439,0.25746951219512193,0.022865853658536585,0.001829268292682927,0.04573170731707317,0.5487804878048781,2.7896341463414633,0.6859756097560975,0.13719512195121952,25.472560975609756,1.1890243902439024,0.3201219512195122,0.007774390243902439,-0.6053457377693439,1.6064732330668794,3
141,Jack Stacey,Middlesbrough,Right-Back,29,0.8,2026,1.64,0.0,0.06,0.08,0.56,1.72,25,0,3,50.0,30,31,2042,36,22,13,646,75.82,43,31.39,19,0.0722820763956905,0.02468168462291871,0.07580803134182174,0.0035259549461312436,0.0,0.0,1.1018609206660137,1.3222331047992164,1.366307541625857,0.5729676787463271,28.472086190009794,1.8952007835455436,0.8374142997061704,0.0026444662095984326,-3.721561047264465,-0.479036055407165,1
142,Ronnie Edwards,Stoke City,Centre-Back,22,4.0,2027,0.96,0.04,0.11,0.46,0.96,5.54,9,1,13,56.32,49,15,2207,28,25,2,1240,87.94,67,52.34,13,0.039148164929768914,0.039148164929768914,0.22591753511554147,0.018758495695514275,0.0016311735387403716,0.04077933846850929,0.3670140462165836,1.9981875849569553,0.6116900770276393,0.08155867693701858,50.566379700951515,2.7322156773901223,0.5301314000906208,0.004485727231536021,1.8304796903869414,-1.6740136207783765,2
144,Amadou Salif Mbengue,Blackburn Rovers,Left-Back,28,1.0,2026,1.61,0.02,0.2,0.54,0.73,2.85,30,1,22,58.88,63,53,3130,41,36,24,933,78.14,46,37.1,13,0.04629392971246007,0.020990415335463256,0.08194888178913738,0.015527156549520768,0.0005750798722044729,0.02875399361022364,0.8626198083067093,1.8115015974440893,1.523961661341853,0.6900958466453674,26.82747603833866,1.3226837060702874,0.3738019169329073,0.005750798722044728,-2.4056105931395493,-0.36343635357003773,1
145,Odeluga Offiah,Luton Town,Left-Back,21,1.0,2027,2.29,0.0,0.1,0.43,0.5,2.93,11,0,18,47.95,35,31,2847,42,30,21,763,80.15,31,32.63,9,0.07239199157007377,0.015806111696522657,0.09262381454162277,0.013593256059009483,0.0,0.0,0.34773445732349845,1.106427818756586,0.9799789251844047,0.6638566912539515,24.120126448893572,0.9799789251844047,0.2845100105374078,0.0031612223393045315,-2.469250994928056,-0.6644654125736166,1
146,Sam Long,Oxford United,Right-Back,26,1.0,2026,1.28,0.03,0.15,0.53,0.93,4.35,20,1,21,51.95,80,25,3069,40,34,8,706,72.04,56,32.37,14,0.0375366568914956,0.02727272727272727,0.12756598240469208,0.015542521994134898,0.000879765395894428,0.029325513196480937,0.5865102639296187,2.3460410557184748,0.7331378299120235,0.2346041055718475,20.703812316715542,1.6422287390029324,0.4105571847507331,0.00439882697947214,-1.617111462739341,-0.2074188979459995,1
147,Welington,Sheffield United,Left-Back,26,2.0,2026,1.58,0.0,0.11,0.26,0.79,1.53,8,0,5,46.81,22,21,983,19,12,8,364,81.25,24,40.68,14,0.1446592065106816,0.0723296032553408,0.14008138351983723,0.023804679552390642,0.0,0.0,0.7324516785350966,2.014242115971516,1.9226856561546286,0.7324516785350966,33.326551373346895,2.1973550356052898,1.281790437436419,0.01007121057985758,-2.6501512115425796,1.6175377242977684,3
154,Tom Atcheson,Derby County,Centre-Back,24,1.0,2026,1.36,0.0,0.21,0.57,0.93,4.79,8,0,8,67.24,39,14,1085,14,11,4,292,66.67,23,23.71,7,0.1128110599078341,0.07714285714285715,0.39732718894009217,0.047281105990783404,0.0,0.0,0.663594470046083,3.2350230414746544,1.1612903225806452,0.3317972350230415,24.22119815668203,1.9078341013824884,0.5806451612903226,0.017419354838709676,-0.6486287706064293,4.339141522059994,3
155,Kayne Ramsay,Sunderland,Right-Back,23,1.5,2027,1.57,0.03,0.24,0.59,1.22,2.84,11,1,22,55.37,67,43,3017,37,33,18,747,74.55,69,33.82,11,0.04683460391117003,0.036393768644348685,0.0847199204507789,0.017600265164070265,0.0008949287371561153,0.02983095790520384,0.32814053695724227,1.9986741796486573,1.2827311899237652,0.5369572422936691,22.28372555518727,2.0583360954590653,0.32814053695724227,0.007159429897248922,-1.5114509206517366,-0.055452021027829264,1
157,Liam Cooper,Leeds United,Centre-Back,33,0.5,2025,0.71,0.07,0.0,1.14,1.36,5.21,7,1,16,64.94,50,10,909,14,10,2,390,77.84,27,36.49,1,0.07029702970297029,0.13465346534653466,0.5158415841584159,0.11287128712871286,0.006930693069306932,0.09900990099009901,0.6930693069306931,4.9504950495049505,0.9900990099009901,0.19801980198019803,38.613861386138616,2.6732673267326734,0.09900990099009901,0.0,3.810117308380293,5.674416401771735,0
159,Charlie Taylor,Burnley,Left-Back,31,1.0,2026,0.77,0.04,0.08,0.38,0.5,3.81,4,1,10,53.97,34,10,1684,26,18,2,774,84.22,67,46.85,5,0.04115201900237529,0.02672209026128266,0.20362232779097386,0.02030878859857482,0.0021377672209026127,0.05344418052256532,0.21377672209026127,1.8171021377672207,0.5344418052256532,0.10688836104513064,41.365795724465556,3.5807600950118763,0.2672209026128266,0.004275534441805225,1.708990791761349,-1.6795764726770392,2
160,Pol Valentín,Plymouth Argyle,Right-Back,27,1.5,2026,2.15,0.06,0.09,0.27,0.79,2.09,20,2,9,25.71,9,25,2008,33,22,20,325,63.98,17,17.71,11,0.09636454183266932,0.035408366533864546,0.09367529880478087,0.01210159362549801,0.0026892430278884463,0.08964143426294821,0.8964143426294822,0.40338645418326696,1.1205179282868527,0.8964143426294822,14.566733067729084,0.7619521912350598,0.49302788844621515,0.00403386454183267,-5.599250677358903,1.6754002434698203,3
161,Kellen Fisher,Plymouth Argyle,Right-Back,26,1.0,2026,2.14,0.09,0.16,0.3,1.05,2.49,18,4,13,51.28,40,50,3464,43,38,28,1270,82.04,63,36.21,28,0.05560046189376444,0.02728060046189377,0.06469399538106237,0.00779445727482679,0.002338337182448037,0.10392609699769054,0.4676674364896074,1.0392609699769053,1.2990762124711317,0.7274826789838338,32.99653579676674,1.636836027713626,0.7274826789838338,0.004157043879907622,-1.9523685351810485,-0.9764112947807171,1
163,Regan Poole,Preston North End,Right-Back,28,1.0,2026,0.93,0.1,0.24,0.78,1.63,6.51,16,4,32,55.61,124,36,3620,41,40,10,1442,82.4,109,42.58,11,0.02312154696132597,0.040524861878453035,0.16185082872928178,0.019392265193370166,0.0024861878453038676,0.09944751381215469,0.39779005524861877,3.0828729281767955,0.8950276243093923,0.24861878453038674,35.850828729281766,2.7099447513812156,0.27348066298342544,0.0059668508287292815,1.0381818966228897,-0.8339978267865589,2
164,Yan Valery,Sheffield United,Right-Back,26,1.5,2026,1.78,0.09,0.09,0.3,0.57,2.04,9,2,7,54.12,46,18,2050,23,23,36,570,77.03,34,47.22,16,0.07814634146341463,0.025024390243902437,0.0895609756097561,0.013170731707317073,0.003951219512195122,0.08780487804878048,0.39512195121951216,2.0195121951219512,0.7902439024390243,1.5804878048780486,25.024390243902438,1.4926829268292683,0.7024390243902439,0.003951219512195122,-2.3467722304981793,-0.2608547267172398,1
165,Rhys Norrington-Davies,Sheffield United,Left-Back,26,2.0,2027,1.82,0.03,0.13,0.33,0.64,2.28,19,1,13,58.96,79,36,3034,39,34,20,935,74.56,54,38.57,25,0.05398813447593936,0.01898483849703362,0.06763348714568226,0.009789057350032961,0.0008899143045484509,0.029663810151615032,0.5636123928806857,2.3434410019775873,1.067897165458141,0.5932762030323007,27.735662491760056,1.6018457481872117,0.7415952537903758,0.0038562953197099543,-2.01654355371319,-0.8276078870070055,1
166,Joshua Quarshie,Millwall,Centre-Back,21,0.8,2027,0.92,0.15,0.08,0.38,0.85,3.69,3,2,5,58.97,23,11,950,13,11,1,601,88.64,22,37.29,5,0.08715789473684211,0.08052631578947368,0.34957894736842104,0.036000000000000004,0.014210526315789474,0.18947368421052632,0.28421052631578947,2.1789473684210527,1.0421052631578946,0.09473684210526316,56.93684210526316,2.0842105263157893,0.4736842105263158,0.007578947368421053,3.025213148771509,2.442224483182347,0
167,Max Johnston,Middlesbrough,Right-Back,23,3.0,2027,1.2,0.0,0.13,0.07,0.2,2.67,4,0,1,20.0,4,4,970,15,11,3,154,67.84,17,34.69,6,0.111340206185567,0.018556701030927835,0.24773195876288656,0.0064948453608247424,0.0,0.0,0.37113402061855666,0.37113402061855666,0.37113402061855666,0.2783505154639175,14.288659793814432,1.577319587628866,0.556701030927835,0.012061855670103093,-3.219703912683388,0.5871928403252523,3
168,Benjamin Nelson,Blackburn Rovers,Centre-Back,24,1.5,2027,1.63,0.04,0.04,0.83,1.21,6.96,8,1,20,55.77,58,9,1909,24,22,5,804,82.21,54,37.5,2,0.07684651650078575,0.057045573598742794,0.32812991094814037,0.03913043478260869,0.0018858040859088528,0.047145102147721316,0.3771608171817705,2.7344159245678363,0.42430591932949185,0.2357255107386066,37.90466212676794,2.5458355159769512,0.09429020429544263,0.0018858040859088528,1.4502450167726122,0.8753631778796024,0
169,Josh Key,Exeter City,Right-Back,25,1.5,2027,1.03,0.0,0.13,0.23,0.53,2.37,20,0,7,28.33,17,22,2046,30,22,15,921,81.36,29,29.0,26,0.045307917888563046,0.023313782991202348,0.10425219941348973,0.010117302052785923,0.0,0.0,0.8797653958944281,0.7478005865102639,0.9677419354838709,0.6598240469208211,40.51319648093841,1.2756598240469208,1.1436950146627565,0.005718475073313783,-3.6450585342544115,-1.1885421386252646,1
173,Cody Drameh,Leeds United,Right-Back,23,3.0,2027,1.87,0.0,0.09,0.22,0.61,2.52,14,0,5,48.48,16,4,1453,23,16,2,473,78.05,26,34.67,10,0.11582931865106676,0.03778389538885065,0.1560908465244322,0.013626978664831382,0.0,0.0,0.8671713695801788,0.9910529938059187,0.24776324845147968,0.12388162422573984,29.298004129387472,1.610461114934618,0.6194081211286991,0.005574673090158293,-1.9498553539735193,0.22621548718294873,1
174,Andrija Vukčević,Watford,Centre-Back,29,1.0,2026,0.66,0.0,0.0,0.24,0.21,1.55,8,0,7,37.78,17,25,1301,29,16,6,220,69.18,17,30.36,16,0.04565718677940046,0.01452728670253651,0.10722521137586472,0.01660261337432744,0.0,0.0,0.5534204458109147,1.1760184473481936,1.7294388931591083,0.415065334358186,15.219062259800154,1.1760184473481936,1.1068408916218293,0.0,-4.2110123754351285,-0.3035039138947698,1
175,Jordan Lee Williams,Wrexham,Right-Back,24,1.0,2026,1.67,0.0,0.1,0.27,0.67,1.83,12,0,8,50.0,21,18,1778,30,16,13,412,75.46,24,31.58,13,0.08453318335208099,0.03391451068616423,0.09263217097862766,0.013667041619797525,0.0,0.0,0.6074240719910011,1.0629921259842519,0.9111361079865017,0.6580427446569178,20.854893138357703,1.2148481439820022,0.6580427446569178,0.005061867266591676,-3.1325006184224735,0.19196099402883926,1
176,Cameron Pring,Bristol City,Left-Back,26,1.5,2026,1.28,0.08,0.12,0.52,1.0,3.44,16,2,13,48.0,24,25,1525,25,16,13,469,76.14,26,29.21,10,0.07554098360655738,0.05901639344262296,0.20301639344262296,0.030688524590163937,0.004721311475409836,0.11803278688524592,0.9442622950819674,1.416393442622951,1.4754098360655739,0.7672131147540985,27.678688524590168,1.534426229508197,0.5901639344262296,0.007081967213114755,-2.300594078014999,2.0912233270590606,3
178,Saba Goglichidze,Exeter City,Centre-Back,20,3.0,2028,1.75,0.08,0.0,0.25,0.75,3.67,4,1,3,36.11,13,7,922,12,11,1,319,84.84,30,50.0,0,0.170824295010846,0.07321041214750543,0.3582429501084599,0.024403470715835145,0.0078091106290672455,0.09761388286334058,0.3904555314533623,1.2689804772234274,0.683297180043384,0.09761388286334058,31.13882863340564,2.9284164859002173,0.0,0.0,0.9402743629044046,2.1055819369760065,0
181,James Abankwah,Sunderland,Centre-Back,21,2.0,2028,1.32,0.1,0.13,0.48,0.84,5.06,11,3,15,67.68,67,40,2602,31,30,13,1024,81.33,55,32.35,9,0.04565718677940046,0.02905457340507302,0.17501921598770176,0.01660261337432744,0.003458877786318217,0.1037663335895465,0.38047655649500384,2.317448116833205,1.3835511145272867,0.4496541122213682,35.41890853189854,1.9023827824750192,0.3112990007686395,0.004496541122213682,-0.023078813008200402,-0.10393019056884455,2
